sp,model,rcp,scen,dispersal,year,hs_change,area_km2,sd_hsc,sd_area
Eriogonum fasciculatum,meanthr,rcp85,cnrm,nd_change_prop,2085,-0.09955029475299244,35068.9321558438,0.07871985965324343,5317.216765473373
Eriogonum fasciculatum,meanthr,rcp85,cnrm,fd_change_prop,2085,0.24372180344315983,48438.01412953688,0.20386567278757523,8367.157761006856
Eriogonum fasciculatum,meanthr,rcp85,hades,nd_change_prop,2055,-0.03253242446282732,37679.01146703668,0.07871985965324343,5317.216765473373
Eriogonum fasciculatum,meanthr,rcp85,hades,fd_change_prop,2055,0.3598787372692045,52961.864387957445,0.20386567278757523,8367.157761006856
Eriogonum fasciculatum,meanthr,rcp85,hades,nd_change_prop,2085,-0.06083755253166058,36576.63938548206,0.07871985965324343,5317.216765473373
Eriogonum fasciculatum,meanthr,rcp85,hades,fd_change_prop,2085,0.3578807175211636,52884.04947105338,0.20386567278757523,8367.157761006856
Eriogonum fasciculatum,meanw,rcp45,cnrm,nd_change_prop,2055,-0.20144573210809688,39184.943993922025,0.07871985965324343,5317.216765473373
Eriogonum fasciculatum,meanw,rcp45,cnrm,fd_change_prop,2055,-0.08914452617569539,44695.548146759305,0.20386567278757523,8367.157761006856
Eriogonum fasciculatum,meanw,rcp45,cnrm,nd_change_prop,2085,-0.1652901881237104,40959.09137884308,0.07871985965324343,5317.216765473373
Eriogonum fasciculatum,meanw,rcp45,cnrm,fd_change_prop,2085,-0.03572538876079816,47316.81759827981,0.20386567278757523,8367.157761006856
Eriogonum fasciculatum,meanw,rcp45,hades,nd_change_prop,2055,-0.09418451883837035,44448.236425868934,0.07871985965324343,5317.216765473373
Eriogonum fasciculatum,meanw,rcp45,hades,fd_change_prop,2055,0.07697092809847104,52846.80978792713,0.20386567278757523,8367.157761006856
Eriogonum fasciculatum,meanw,rcp45,hades,nd_change_prop,2085,-0.05714169244861501,46265.922631830865,0.07871985965324343,5317.216765473373
Eriogonum fasciculatum,meanw,rcp45,hades,fd_change_prop,2085,0.16885083486262173,57355.34370413103,0.20386567278757523,8367.157761006856
Eriogonum fasciculatum,meanw,rcp85,cnrm,nd_change_prop,2055,-0.10656690718234108,43840.63439645349,0.07871985965324343,5317.216765473373
Eriogonum fasciculatum,meanw,rcp85,cnrm,fd_change_prop,2055,0.03855845260185741,50961.915095702585,0.20386567278757523,8367.157761006856
Eriogonum fasciculatum,meanw,rcp85,cnrm,nd_change_prop,2085,-0.05001713178548251,46615.52380709368,0.07871985965324343,5317.216765473373
Eriogonum fasciculatum,meanw,rcp85,cnrm,fd_change_prop,2085,0.1947773658360543,58627.55488000088,0.20386567278757523,8367.157761006856
Eriogonum fasciculatum,meanw,rcp85,hades,nd_change_prop,2055,-0.00268295799786167,48938.204961579184,0.07871985965324343,5317.216765473373
Eriogonum fasciculatum,meanw,rcp85,hades,fd_change_prop,2055,0.31112111845726,64336.52622209855,0.20386567278757523,8367.157761006856
Eriogonum fasciculatum,meanw,rcp85,hades,nd_change_prop,2085,-0.01891467220884411,48141.717061061456,0.07871985965324343,5317.216765473373
Eriogonum fasciculatum,meanw,rcp85,hades,fd_change_prop,2085,0.32806346319163887,65167.88466101209,0.20386567278757523,8367.157761006856
Eriogonum fasciculatum,median,rcp45,cnrm,nd_change_prop,2055,-0.27330268272551983,36086.03346179205,0.07871985965324343,5317.216765473373
Eriogonum fasciculatum,median,rcp45,cnrm,fd_change_prop,2055,-0.21820248103694695,38822.176384876926,0.20386567278757523,8367.157761006856
Eriogonum fasciculatum,median,rcp45,cnrm,nd_change_prop,2085,-0.24391439839370513,37545.384675251895,0.07871985965324343,5317.216765473373
Eriogonum fasciculatum,median,rcp45,cnrm,fd_change_prop,2085,-0.1654141028630661,41443.51973635773,0.20386567278757523,8367.157761006856
Eriogonum fasciculatum,median,rcp45,hades,nd_change_prop,2055,-0.13597048596172864,42905.61863156603,0.07871985965324343,5317.216765473373
Eriogonum fasciculatum,median,rcp45,hades,fd_change_prop,2055,-0.05864171813425108,46745.57845672046,0.20386567278757523,8367.157761006856
Eriogonum fasciculatum,median,rcp45,hades,nd_change_prop,2085,-0.0801490890407,45677.57436787071,0.07871985965324343,5317.216765473373
Eriogonum fasciculatum,median,rcp45,hades,fd_change_prop,2085,0.0382888110705204,51558.91440444549,0.20386567278757523,8367.157761006856
Eriogonum fasciculatum,median,rcp85,cnrm,nd_change_prop,2055,-0.15887276826897034,41768.34661191665,0.07871985965324343,5317.216765473373
Eriogonum fasciculatum,median,rcp85,cnrm,fd_change_prop,2055,-0.09599222997649018,44890.84225759807,0.20386567278757523,8367.157761006856
Eriogonum fasciculatum,median,rcp85,cnrm,nd_change_prop,2085,-0.09237164796542788,45070.63161486772,0.07871985965324343,5317.216765473373
Eriogonum fasciculatum,median,rcp85,cnrm,fd_change_prop,2085,0.06620475062688715,52945.152532758155,0.20386567278757523,8367.157761006856
Eriogonum fasciculatum,median,rcp85,hades,nd_change_prop,2055,2.3523412803195647e-4,49669.26569067592,0.07871985965324343,5317.216765473373
Eriogonum fasciculatum,median,rcp85,hades,fd_change_prop,2055,0.18731330565933185,58959.11084183964,0.20386567278757523,8367.157761006856
Eriogonum fasciculatum,median,rcp85,hades,nd_change_prop,2085,-0.04290813954561063,47526.86996547796,0.07871985965324343,5317.216765473373
Eriogonum fasciculatum,median,rcp85,hades,fd_change_prop,2085,0.16592032506309684,57896.78709948899,0.20386567278757523,8367.157761006856
Frangula californica,mean,rcp45,cnrm,nd_change_prop,2055,0.01623462161092,22815.93046482569,0.07984748719641353,3521.654356609451
Frangula californica,mean,rcp45,cnrm,fd_change_prop,2055,0.5912471559223722,35725.78978299825,0.2805686172570525,6851.49588098876
Frangula californica,mean,rcp45,cnrm,nd_change_prop,2085,0.10635203552611217,24839.196161382675,0.07984748719641353,3521.654356609451
Frangula californica,mean,rcp45,cnrm,fd_change_prop,2085,0.83786473815136,41262.709592540334,0.2805686172570525,6851.49588098876
Frangula californica,mean,rcp45,hades,nd_change_prop,2055,0.01391470418206781,22763.84497825083,0.07984748719641353,3521.654356609451
Frangula californica,mean,rcp45,hades,fd_change_prop,2055,0.6916730996179712,37980.4968157021,0.2805686172570525,6851.49588098876
Frangula californica,mean,rcp45,hades,nd_change_prop,2085,-0.01448501671027789,22126.23035331995,0.07984748719641353,3521.654356609451
Frangula californica,mean,rcp45,hades,fd_change_prop,2085,0.8002220414201914,40417.576851672464,0.2805686172570525,6851.49588098876
Frangula californica,mean,rcp85,cnrm,nd_change_prop,2055,-0.00940651060634951,22240.2501275614,0.07984748719641353,3521.654356609451
Frangula californica,mean,rcp85,cnrm,fd_change_prop,2055,0.4494770190598516,32542.846084901612,0.2805686172570525,6851.49588098876
Frangula californica,mean,rcp85,cnrm,nd_change_prop,2085,-0.02794950828663643,21823.933130791305,0.07984748719641353,3521.654356609451
Frangula californica,mean,rcp85,cnrm,fd_change_prop,2085,0.5181537466322573,34084.7375020233,0.2805686172570525,6851.49588098876
Frangula californica,mean,rcp85,hades,nd_change_prop,2055,-0.06062226042225541,21090.382801991174,0.07984748719641353,3521.654356609451
Frangula californica,mean,rcp85,hades,fd_change_prop,2055,0.8123716461490467,40690.35297125522,0.2805686172570525,6851.49588098876
Frangula californica,mean,rcp85,hades,nd_change_prop,2085,0.03226721517065605,23175.885274522974,0.07984748719641353,3521.654356609451
Frangula californica,mean,rcp85,hades,fd_change_prop,2085,1.1292479055413995,47804.68124398163,0.2805686172570525,6851.49588098876
Frangula californica,meansup,rcp45,cnrm,nd_change_prop,2055,-0.09872662840310886,14012.770140818886,0.07984748719641353,3521.654356609451
Frangula californica,meansup,rcp45,cnrm,fd_change_prop,2055,0.7113740710593556,26608.01066409196,0.2805686172570525,6851.49588098876
Frangula californica,meansup,rcp45,cnrm,nd_change_prop,2085,-0.05705367263791358,14660.690703690434,0.07984748719641353,3521.654356609451
Frangula californica,meansup,rcp45,cnrm,fd_change_prop,2085,0.8330259918334721,28499.423920844933,0.2805686172570525,6851.49588098876
Frangula californica,meansup,rcp45,hades,nd_change_prop,2055,-0.12279777703693964,13638.518017699218,0.07984748719641353,3521.654356609451
Frangula californica,meansup,rcp45,hades,fd_change_prop,2055,0.5669447521466657,24362.46018928691,0.2805686172570525,6851.49588098876
Frangula californica,meansup,rcp45,hades,nd_change_prop,2085,-0.16592421453669193,12967.999088902205,0.07984748719641353,3521.654356609451
Frangula californica,meansup,rcp45,hades,fd_change_prop,2085,0.5989334088157925,24859.811722289414,0.2805686172570525,6851.49588098876
Frangula californica,meansup,rcp85,cnrm,nd_change_prop,2055,-0.07720999815724017,14347.30525895528,0.07984748719641353,3521.654356609451
Frangula californica,meansup,rcp85,cnrm,fd_change_prop,2055,0.6043243220506803,24943.628276056817,0.2805686172570525,6851.49588098876
Frangula californica,meansup,rcp85,cnrm,nd_change_prop,2085,-0.12539324684101946,13598.164310468786,0.07984748719641353,3521.654356609451
Frangula californica,meansup,rcp85,cnrm,fd_change_prop,2085,0.9766221548446388,30732.020698683627,0.2805686172570525,6851.49588098876
Frangula californica,meansup,rcp85,hades,nd_change_prop,2055,-0.2559059574792648,11568.985736837389,0.07984748719641353,3521.654356609451
Frangula californica,meansup,rcp85,hades,fd_change_prop,2055,0.5681900442942512,24381.821676236606,0.2805686172570525,6851.49588098876
Frangula californica,meansup,rcp85,hades,nd_change_prop,2085,-0.1139682685572717,13775.796979533829,0.07984748719641353,3521.654356609451
Frangula californica,meansup,rcp85,hades,fd_change_prop,2085,0.9916770731253284,30966.090755565852,0.2805686172570525,6851.49588098876
Frangula californica,meanthr,rcp45,cnrm,nd_change_prop,2055,-0.02327631799694861,19113.475369745443,0.07984748719641353,3521.654356609451
Frangula californica,meanthr,rcp45,cnrm,fd_change_prop,2055,0.523852165577642,29820.215656254077,0.2805686172570525,6851.49588098876
Frangula californica,meanthr,rcp45,cnrm,nd_change_prop,2085,0.07498757520945057,21036.39844117553,0.07984748719641353,3521.654356609451
Frangula californica,meanthr,rcp45,cnrm,fd_change_prop,2085,0.8096472770468269,35412.9313080927,0.2805686172570525,6851.49588098876
Frangula californica,meanthr,rcp45,hades,nd_change_prop,2055,-0.04094159268992135,18767.78415843839,0.07984748719641353,3521.654356609451
Frangula californica,meanthr,rcp45,hades,fd_change_prop,2055,0.6219383928944389,31739.661989413624,0.2805686172570525,6851.49588098876
Frangula californica,meanthr,rcp45,hades,nd_change_prop,2085,-0.08721079212940365,17862.343632976022,0.07984748719641353,3521.654356609451
Frangula californica,meanthr,rcp45,hades,fd_change_prop,2085,0.7108027534481526,33478.645898566225,0.2805686172570525,6851.49588098876
Frangula californica,meanthr,rcp85,cnrm,nd_change_prop,2055,-0.03968886408331596,18792.298765597523,0.07984748719641353,3521.654356609451
Frangula californica,meanthr,rcp85,cnrm,fd_change_prop,2055,0.373556178841937,26879.07816406874,0.2805686172570525,6851.49588098876
Frangula californica,meanthr,rcp85,cnrm,nd_change_prop,2085,-0.08332152545828189,17938.452571557715,0.07984748719641353,3521.654356609451
Frangula californica,meanthr,rcp85,cnrm,fd_change_prop,2085,0.41595644062264153,27708.807568760003,0.2805686172570525,6851.49588098876
Frangula californica,meanthr,rcp85,hades,nd_change_prop,2055,-0.14997616002363628,16634.090099838406,0.07984748719641353,3521.654356609451
Frangula californica,meanthr,rcp85,hades,fd_change_prop,2055,0.7125683639289287,33513.197075177064,0.2805686172570525,6851.49588098876
Frangula californica,meanthr,rcp85,hades,nd_change_prop,2085,-0.0341961529751069,18899.785458522365,0.07984748719641353,3521.654356609451
Frangula californica,meanthr,rcp85,hades,fd_change_prop,2085,1.0861287014675842,40823.38770761489,0.2805686172570525,6851.49588098876
Frangula californica,meanw,rcp45,cnrm,nd_change_prop,2055,0.01864608337297306,22471.25707128394,0.07984748719641353,3521.654356609451
Frangula californica,meanw,rcp45,cnrm,fd_change_prop,2055,0.6298372377096728,35954.08861893739,0.2805686172570525,6851.49588098876
Frangula californica,meanw,rcp45,cnrm,nd_change_prop,2085,0.1077962569915487,24437.90329123421,0.07984748719641353,3521.654356609451
Frangula californica,meanw,rcp45,cnrm,fd_change_prop,2085,0.8764749170987385,41394.89753921017,0.2805686172570525,6851.49588098876
Frangula californica,meanw,rcp45,hades,nd_change_prop,2055,0.01821037563075834,22461.64539079641,0.07984748719641353,3521.654356609451
Frangula californica,meanw,rcp45,hades,fd_change_prop,2055,0.7338094509974203,38247.70793500351,0.2805686172570525,6851.49588098876
Frangula californica,meanw,rcp45,hades,nd_change_prop,2085,-0.01018976839856774,21835.140319249585,0.07984748719641353,3521.654356609451
Frangula californica,meanw,rcp45,hades,fd_change_prop,2085,0.8446326633678441,40692.45978286336,0.2805686172570525,6851.49588098876
Frangula californica,meanw,rcp85,cnrm,nd_change_prop,2055,-0.00610504763592096,21925.248956410305,0.07984748719641353,3521.654356609451
Frangula californica,meanw,rcp85,cnrm,fd_change_prop,2055,0.4860087219447559,32781.24222538652,0.2805686172570525,6851.49588098876
Frangula californica,meanw,rcp85,cnrm,nd_change_prop,2085,-0.0242625094380698,21524.69669534722,0.07984748719641353,3521.654356609451
Frangula californica,meanw,rcp85,cnrm,fd_change_prop,2085,0.5534533607810316,34269.06595740487,0.2805686172570525,6851.49588098876
Frangula californica,meanw,rcp85,hades,nd_change_prop,2055,-0.05575774342932237,20829.914168726988,0.07984748719641353,3521.654356609451
Frangula californica,meanw,rcp85,hades,fd_change_prop,2055,0.8635458297657022,41109.68283127578,0.2805686172570525,6851.49588098876
Frangula californica,meanw,rcp85,hades,nd_change_prop,2085,0.03745531705168092,22886.18737161803,0.07984748719641353,3521.654356609451
Frangula californica,meanw,rcp85,hades,fd_change_prop,2085,1.177373016132328,48032.6872936805,0.2805686172570525,6851.49588098876
Frangula californica,median,rcp45,cnrm,nd_change_prop,2055,-0.02659580898172357,20774.35973531802,0.07984748719641353,3521.654356609451
Frangula californica,median,rcp45,cnrm,fd_change_prop,2055,0.2103759056925371,25831.802155602196,0.2805686172570525,6851.49588098876
Frangula californica,median,rcp45,cnrm,nd_change_prop,2085,0.06753880859384834,22783.37759974265,0.07984748719641353,3521.654356609451
Frangula californica,median,rcp45,cnrm,fd_change_prop,2085,0.38740552452632054,29609.96236838291,0.2805686172570525,6851.49588098876
Frangula californica,median,rcp45,hades,nd_change_prop,2055,-0.03651593051049896,20562.644832959453,0.07984748719641353,3521.654356609451
Frangula californica,median,rcp45,hades,fd_change_prop,2055,0.1880102506857776,25354.47509340783,0.2805686172570525,6851.49588098876
Frangula californica,median,rcp45,hades,nd_change_prop,2085,-0.07760555500648526,19685.711439262235,0.07984748719641353,3521.654356609451
Frangula californica,median,rcp45,hades,fd_change_prop,2085,0.1962538711246608,25530.410165497076,0.2805686172570525,6851.49588098876
Frangula californica,median,rcp85,cnrm,nd_change_prop,2055,-0.05165088992981885,20239.63503450412,0.07984748719641353,3521.654356609451
Frangula californica,median,rcp85,cnrm,fd_change_prop,2055,0.11605557626088205,23818.820834947375,0.2805686172570525,6851.49588098876
Frangula californica,median,rcp85,cnrm,nd_change_prop,2085,-0.17347228012593988,17639.72699348435,0.07984748719641353,3521.654356609451
Frangula californica,median,rcp85,cnrm,fd_change_prop,2085,0.16449217172929728,24852.55303776675,0.2805686172570525,6851.49588098876
Frangula californica,median,rcp85,hades,nd_change_prop,2055,-0.16416753279903973,17838.308600178534,0.07984748719641353,3521.654356609451
Frangula californica,median,rcp85,hades,fd_change_prop,2055,0.0690274768585657,22815.14870813025,0.2805686172570525,6851.49588098876
Frangula californica,median,rcp85,hades,nd_change_prop,2085,-0.1628831228834014,17865.72043370184,0.07984748719641353,3521.654356609451
Frangula californica,median,rcp85,hades,fd_change_prop,2085,0.3617706401925067,29062.863523075062,0.2805686172570525,6851.49588098876
Galium angustifolium,mean,rcp45,cnrm,nd_change_prop,2055,-0.02968461930162847,11314.690228835892,0.08636042693591335,1629.3821026622381
Galium angustifolium,mean,rcp45,cnrm,fd_change_prop,2055,4.228138723386853,60964.477431995285,0.9252911182418123,12293.152621150513
Galium angustifolium,mean,rcp45,cnrm,nd_change_prop,2085,-0.16556156204975836,9730.251244338056,0.08636042693591335,1629.3821026622381
Galium angustifolium,mean,rcp45,cnrm,fd_change_prop,2085,3.5792550540410843,53397.95023965757,0.9252911182418123,12293.152621150513
Galium angustifolium,mean,rcp45,hades,nd_change_prop,2055,-0.07256774925494203,10814.637007876505,0.08636042693591335,1629.3821026622381
Galium angustifolium,mean,rcp45,hades,fd_change_prop,2055,3.683992507751183,54619.27669460242,0.9252911182418123,12293.152621150513
Galium angustifolium,mean,rcp45,hades,nd_change_prop,2085,-0.132329424821488,10117.7658049229,0.08636042693591335,1629.3821026622381
Galium angustifolium,mean,rcp45,hades,fd_change_prop,2085,3.720450816682177,55044.41111999358,0.9252911182418123,12293.152621150513
Galium angustifolium,mean,rcp85,cnrm,nd_change_prop,2055,-0.04180707590954348,11173.332229097352,0.08636042693591335,1629.3821026622381
Galium angustifolium,mean,rcp85,cnrm,fd_change_prop,2055,4.421157689953336,63215.24028542746,0.9252911182418123,12293.152621150513
Galium angustifolium,mean,rcp85,cnrm,nd_change_prop,2085,0.0940876904116991,12757.97905138953,0.08636042693591335,1629.3821026622381
Galium angustifolium,mean,rcp85,cnrm,fd_change_prop,2085,6.190959368411353,83852.61052252885,0.9252911182418123,12293.152621150513
Galium angustifolium,mean,rcp85,hades,nd_change_prop,2055,-0.06632350247333572,10887.450156520432,0.08636042693591335,1629.3821026622381
Galium angustifolium,mean,rcp85,hades,fd_change_prop,2055,3.8725211335455447,56817.678412810805,0.9252911182418123,12293.152621150513
Galium angustifolium,mean,rcp85,hades,nd_change_prop,2085,-0.07081474655827977,10835.078487912378,0.08636042693591335,1629.3821026622381
Galium angustifolium,mean,rcp85,hades,fd_change_prop,2085,4.700685401887183,66474.76758327405,0.9252911182418123,12293.152621150513
